time-date stamp,Date,"ERCOT Load, MW","Total Wind Output, MW","Total Wind Installed, MW","Wind Output, % of Load","Wind Output, % of Installed",1-hr MW change,1-hr % change
1/15/15 16:00,15-Jan,36222,1249,12730,3.4,9.8,-400,-24.3
1/15/15 17:00,15-Jan,36847,1035,12730,2.8,8.1,-215,-17.2
1/15/15 18:00,15-Jan,40191,494,12730,1.2,3.9,-541,-52.3
1/15/15 19:00,15-Jan,42196,368,12730,0.9,2.9,-126,-25.6
1/15/15 20:00,15-Jan,42813,319,12730,0.7,2.5,-48,-13.2
1/15/15 21:00,15-Jan,42793,208,12730,0.5,1.6,-111,-34.8
1/15/15 22:00,15-Jan,41512,175,12730,0.4,1.4,-33,-15.7
1/15/15 23:00,15-Jan,39461,213,12730,0.5,1.7,38,21.5
1/16/15 0:00,16-Jan,37881,287,12730,0.8,2.3,74,34.7
1/16/15 1:00,16-Jan,37515,473,12730,1.3,3.7,186,64.7
1/16/15 2:00,16-Jan,37566,847,12730,2.3,6.6,374,79.1
1/16/15 3:00,16-Jan,37928,944,12730,2.5,7.4,97,11.5
1/16/15 4:00,16-Jan,39097,1114,12730,2.8,8.7,170,18
1/16/15 5:00,16-Jan,41251,1098,12730,2.7,8.6,-15,-1.4
1/16/15 6:00,16-Jan,45175,1299,12730,2.9,10.2,201,18.3
1/16/15 7:00,16-Jan,49518,1432,12730,2.9,11.2,133,10.2
1/16/15 8:00,16-Jan,48604,1447,12730,3,11.4,14,1
1/16/15 9:00,16-Jan,46110,1554,12730,3.4,12.2,108,7.4
1/16/15 10:00,16-Jan,43182,1315,12730,3,10.3,-239,-15.4
1/16/15 11:00,16-Jan,40624,1216,12730,3,9.6,-99,-7.6
1/16/15 12:00,16-Jan,38028,2317,12730,6.1,18.2,1101,90.6
1/16/15 13:00,16-Jan,35960,3204,12730,8.9,25.2,887,38.3
1/16/15 14:00,16-Jan,34819,3433,12730,9.9,27,229,7.1
1/16/15 15:00,16-Jan,33852,3677,12730,10.9,28.9,245,7.1
1/16/15 16:00,16-Jan,33487,3774,12730,11.3,29.6,97,2.6
1/16/15 17:00,16-Jan,33561,3613,12730,10.8,28.4,-161,-4.3
1/16/15 18:00,16-Jan,36065,3861,12730,10.7,30.3,248,6.9
1/16/15 19:00,16-Jan,37637,5470,12730,14.5,43,1609,41.7
1/16/15 20:00,16-Jan,37915,6631,12730,17.5,52.1,1160,21.2
1/16/15 21:00,16-Jan,37877,7853,12730,20.7,61.7,1223,18.4
1/16/15 22:00,16-Jan,37215,8539,12730,22.9,67.1,685,8.7
1/16/15 23:00,16-Jan,35681,9144,12730,25.6,71.8,605,7.1
1/17/15 0:00,17-Jan,34319,9206,12730,26.8,72.3,62,0.7
1/17/15 1:00,17-Jan,33851,9028,12730,26.7,70.9,-178,-1.9
1/17/15 2:00,17-Jan,33100,8712,12730,26.3,68.4,-315,-3.5
1/17/15 3:00,17-Jan,33406,8670,12730,26,68.1,-43,-0.5
1/17/15 4:00,17-Jan,33783,8400,12730,24.9,66,-270,-3.1
1/17/15 5:00,17-Jan,34879,8620,12730,24.7,67.7,220,2.6
1/17/15 6:00,17-Jan,36513,8502,12730,23.3,66.8,-118,-1.4
1/17/15 7:00,17-Jan,38683,8678,12730,22.4,68.2,176,2.1
1/17/15 8:00,17-Jan,39832,8540,12730,21.4,67.1,-138,-1.6
1/17/15 9:00,17-Jan,39419,7390,12730,18.7,58.1,-1150,-13.5
1/17/15 10:00,17-Jan,37923,6054,12730,16,47.6,-1336,-18.1
1/17/15 11:00,17-Jan,35940,6888,12730,19.2,54.1,834,13.8
1/17/15 12:00,17-Jan,34230,8034,12730,23.5,63.1,1146,16.6
1/17/15 13:00,17-Jan,32613,8212,12730,25.2,64.5,178,2.2
1/17/15 14:00,17-Jan,31359,8427,12730,26.9,66.2,215,2.6
1/17/15 15:00,17-Jan,30703,8513,12730,27.7,66.9,86,1
1/17/15 16:00,17-Jan,30336,8290,12730,27.3,65.1,-223,-2.6
1/17/15 17:00,17-Jan,30714,6403,12730,20.8,50.3,-1887,-22.8
1/17/15 18:00,17-Jan,32782,3740,12730,11.4,29.4,-2663,-41.6
1/17/15 19:00,17-Jan,33973,3200,12730,9.4,25.1,-540,-14.4
1/17/15 20:00,17-Jan,33817,2918,12730,8.6,22.9,-283,-8.8
1/17/15 21:00,17-Jan,33498,2416,12730,7.2,19,-502,-17.2
1/17/15 22:00,17-Jan,32921,1875,12730,5.7,14.7,-541,-22.4
1/17/15 23:00,17-Jan,31740,1258,12730,4,9.9,-617,-32.9
1/18/15 0:00,18-Jan,30593,1222,12730,4,9.6,-36,-2.9
1/18/15 1:00,18-Jan,29949,1493,12730,5,11.7,271,22.2
1/18/15 2:00,18-Jan,29866,2065,12730,6.9,16.2,572,38.3
1/18/15 3:00,18-Jan,30042,2257,12730,7.5,17.7,191,9.3
1/18/15 4:00,18-Jan,30484,2832,12730,9.3,22.2,575,25.5
1/18/15 5:00,18-Jan,31425,3129,12730,10,24.6,297,10.5
1/18/15 6:00,18-Jan,33036,3723,12730,11.3,29.2,595,19
1/18/15 7:00,18-Jan,35119,4436,12730,12.6,34.8,712,19.1
1/18/15 8:00,18-Jan,36456,5663,12730,15.5,44.5,1228,27.7
1/18/15 9:00,18-Jan,36318,6790,12730,18.7,53.3,1127,19.9
1/18/15 10:00,18-Jan,35088,5304,12730,15.1,41.7,-1486,-21.9
1/18/15 11:00,18-Jan,33312,4621,12730,13.9,36.3,-683,-12.9
1/18/15 12:00,18-Jan,32021,4735,12730,14.8,37.2,114,2.5
1/18/15 13:00,18-Jan,31151,4910,12730,15.8,38.6,175,3.7
1/18/15 14:00,18-Jan,30337,5403,12730,17.8,42.4,492,10
1/18/15 15:00,18-Jan,29747,6041,12730,20.3,47.5,638,11.8
1/18/15 16:00,18-Jan,29532,6030,12730,20.4,47.4,-11,-0.2
1/18/15 17:00,18-Jan,29951,5474,12730,18.3,43,-556,-9.2
1/18/15 18:00,18-Jan,32489,5181,12730,15.9,40.7,-293,-5.3
1/18/15 19:00,18-Jan,34077,7295,12730,21.4,57.3,2114,40.8
1/18/15 20:00,18-Jan,34204,7736,12730,22.6,60.8,441,6
1/18/15 21:00,18-Jan,33965,7947,12730,23.4,62.4,211,2.7
1/18/15 22:00,18-Jan,33105,8061,12730,24.3,63.3,114,1.4
1/18/15 23:00,18-Jan,31613,7892,12730,25,62,-169,-2.1
1/19/15 0:00,19-Jan,30419,7444,12830,24.5,58,-448,-5.7
1/19/15 1:00,19-Jan,29933,7024,12830,23.5,54.7,-420,-5.6
1/19/15 2:00,19-Jan,29773,6483,12830,21.8,50.5,-541,-7.7
1/19/15 3:00,19-Jan,30070,5511,12830,18.3,43,-971,-15
1/19/15 4:00,19-Jan,30943,5340,12830,17.3,41.6,-171,-3.1
1/19/15 5:00,19-Jan,32923,5119,12830,15.5,39.9,-222,-4.2
1/19/15 6:00,19-Jan,36175,4791,12830,13.2,37.3,-328,-6.4
1/19/15 7:00,19-Jan,39463,4063,12830,10.3,31.7,-727,-15.2
1/19/15 8:00,19-Jan,39927,3510,12830,8.8,27.4,-553,-13.6
1/19/15 9:00,19-Jan,38894,2593,12830,6.7,20.2,-917,-26.1
1/19/15 10:00,19-Jan,37502,1334,12830,3.6,10.4,-1258,-48.5
1/19/15 11:00,19-Jan,36144,924,12830,2.6,7.2,-410,-30.7
1/19/15 12:00,19-Jan,34884,948,12830,2.7,7.4,24,2.6
1/19/15 13:00,19-Jan,33984,994,12830,2.9,7.7,46,4.8
1/19/15 14:00,19-Jan,33552,940,12830,2.8,7.3,-53,-5.4
1/19/15 15:00,19-Jan,33059,763,12830,2.3,5.9,-178,-18.9
1/19/15 16:00,19-Jan,33052,519,12830,1.6,4,-244,-32
1/19/15 17:00,19-Jan,33115,460,12830,1.4,3.6,-59,-11.3
1/19/15 18:00,19-Jan,34775,463,12830,1.3,3.6,3,0.7
1/19/15 19:00,19-Jan,36438,578,12830,1.6,4.5,115,24.7
1/19/15 20:00,19-Jan,36085,1031,12830,2.9,8,453,78.5
1/19/15 21:00,19-Jan,35248,1412,12830,4,11,381,36.9
1/19/15 22:00,19-Jan,33304,1843,12830,5.5,14.4,431,30.6
1/19/15 23:00,19-Jan,30779,1759,12830,5.7,13.7,-84,-4.6
1/20/15 0:00,20-Jan,29022,1868,12830,6.4,14.6,109,6.2
1/20/15 1:00,20-Jan,28388,1833,12830,6.5,14.3,-35,-1.9
1/20/15 2:00,20-Jan,28144,1882,12830,6.7,14.7,49,2.7
1/20/15 3:00,20-Jan,28363,2295,12830,8.1,17.9,413,22
1/20/15 4:00,20-Jan,29046,2482,12830,8.5,19.3,187,8.1
1/20/15 5:00,20-Jan,31106,2855,12830,9.2,22.3,373,15
1/20/15 6:00,20-Jan,35153,3027,12830,8.6,23.6,172,6
1/20/15 7:00,20-Jan,39819,2816,12830,7.1,21.9,-211,-7
1/20/15 8:00,20-Jan,38703,2971,12830,7.7,23.2,155,5.5
1/20/15 9:00,20-Jan,37285,2553,12830,6.8,19.9,-418,-14.1
1/20/15 10:00,20-Jan,35997,1898,12830,5.3,14.8,-655,-25.6
1/20/15 11:00,20-Jan,35018,2246,12830,6.4,17.5,347,18.3
1/20/15 12:00,20-Jan,34325,2773,12830,8.1,21.6,527,23.5
1/20/15 13:00,20-Jan,33733,3351,12830,9.9,26.1,579,20.9
1/20/15 14:00,20-Jan,33470,3439,12830,10.3,26.8,88,2.6
1/20/15 15:00,20-Jan,33271,3572,12830,10.7,27.8,133,3.9
1/20/15 16:00,20-Jan,33468,4114,12830,12.3,32.1,542,15.2
1/20/15 17:00,20-Jan,33517,4673,12830,13.9,36.4,559,13.6
1/20/15 18:00,20-Jan,35004,4654,12830,13.3,36.3,-19,-0.4
1/20/15 19:00,20-Jan,36390,6365,12830,17.5,49.6,1711,36.8
1/20/15 20:00,20-Jan,35999,7483,12830,20.8,58.3,1118,17.6
1/20/15 21:00,20-Jan,35201,8136,12830,23.1,63.4,653,8.7
1/20/15 22:00,20-Jan,33245,7508,12830,22.6,58.5,-627,-7.7
1/20/15 23:00,20-Jan,30738,7108,12830,23.1,55.4,-401,-5.3
1/21/15 0:00,21-Jan,28708,6336,12830,22.1,49.4,-772,-10.9
1/21/15 1:00,21-Jan,27735,5891,12830,21.2,45.9,-445,-7
1/21/15 2:00,21-Jan,27232,5385,12830,19.8,42,-507,-8.6
1/21/15 3:00,21-Jan,27182,4727,12830,17.4,36.8,-657,-12.2
1/21/15 4:00,21-Jan,27960,4078,12830,14.6,31.8,-649,-13.7
1/21/15 5:00,21-Jan,29478,3862,12830,13.1,30.1,-216,-5.3
1/21/15 6:00,21-Jan,33425,4044,12830,12.1,31.5,182,4.7
1/21/15 7:00,21-Jan,37713,3997,12830,10.6,31.2,-47,-1.2
1/21/15 8:00,21-Jan,37061,4309,12830,11.6,33.6,311,7.8
1/21/15 9:00,21-Jan,36777,3783,12830,10.3,29.5,-526,-12.2
1/21/15 10:00,21-Jan,36326,3483,12830,9.6,27.1,-300,-7.9
1/21/15 11:00,21-Jan,35982,2894,12830,8,22.6,-589,-16.9
1/21/15 12:00,21-Jan,35349,2691,12830,7.6,21,-203,-7
1/21/15 13:00,21-Jan,34962,2862,12830,8.2,22.3,170,6.3
1/21/15 14:00,21-Jan,34686,2758,12830,8,21.5,-104,-3.6
1/21/15 15:00,21-Jan,34368,3374,12830,9.8,26.3,616,22.3
1/21/15 16:00,21-Jan,34879,4218,12830,12.1,32.9,844,25
1/21/15 17:00,21-Jan,35805,4555,12830,12.7,35.5,336,8
1/21/15 18:00,21-Jan,38293,5420,12830,14.2,42.2,865,19
1/21/15 19:00,21-Jan,38749,5752,12830,14.8,44.8,332,6.1
1/21/15 20:00,21-Jan,38257,5609,12830,14.7,43.7,-142,-2.5
1/21/15 21:00,21-Jan,37185,4648,12830,12.5,36.2,-961,-17.1
1/21/15 22:00,21-Jan,35207,5093,12830,14.5,39.7,444,9.6
1/21/15 23:00,21-Jan,32617,5209,12830,16,40.6,116,2.3
1/22/15 0:00,22-Jan,30369,5691,12830,18.7,44.4,482,9.3
1/22/15 1:00,22-Jan,29419,7144,12830,24.3,55.7,1453,25.5
1/22/15 2:00,22-Jan,29043,8078,12830,27.8,63,933,13.1
1/22/15 3:00,22-Jan,29024,8414,12830,29,65.6,336,4.2
1/22/15 4:00,22-Jan,29620,8749,12830,29.5,68.2,335,4
1/22/15 5:00,22-Jan,31171,9003,12830,28.9,70.2,253,2.9
1/22/15 6:00,22-Jan,34698,8598,12830,24.8,67,-404,-4.5
1/22/15 7:00,22-Jan,39137,7850,12830,20.1,61.2,-748,-8.7
1/22/15 8:00,22-Jan,39522,7214,12830,18.3,56.2,-636,-8.1
1/22/15 9:00,22-Jan,40079,6349,12830,15.8,49.5,-865,-12
1/22/15 10:00,22-Jan,40847,6333,12830,15.5,49.4,-16,-0.3
1/22/15 11:00,22-Jan,41528,6491,12830,15.6,50.6,158,2.5
1/22/15 12:00,22-Jan,41872,7053,12830,16.8,55,562,8.7
1/22/15 13:00,22-Jan,42182,6805,12830,16.1,53,-248,-3.5
1/22/15 14:00,22-Jan,42145,6710,12830,15.9,52.3,-95,-1.4
1/22/15 15:00,22-Jan,42031,6128,12830,14.6,47.8,-582,-8.7
1/22/15 16:00,22-Jan,42749,5998,12830,14,46.7,-130,-2.1
1/22/15 17:00,22-Jan,43949,6403,12830,14.6,49.9,405,6.8
1/22/15 18:00,22-Jan,46179,5965,12830,12.9,46.5,-438,-6.8
1/22/15 19:00,22-Jan,46701,6075,12830,13,47.3,110,1.8
1/22/15 20:00,22-Jan,46186,5324,12830,11.5,41.5,-750,-12.3
1/22/15 21:00,22-Jan,44915,5335,12830,11.9,41.6,10,0.2
1/22/15 22:00,22-Jan,42606,4841,12830,11.4,37.7,-494,-9.3
1/22/15 23:00,22-Jan,39604,4508,12830,11.4,35.1,-333,-6.9
1/23/15 0:00,23-Jan,37556,4710,12830,12.5,36.7,201,4.5
1/23/15 1:00,23-Jan,36461,4021,12830,11,31.3,-689,-14.6
1/23/15 2:00,23-Jan,35656,3645,12830,10.2,28.4,-376,-9.3
1/23/15 3:00,23-Jan,35798,3549,12830,9.9,27.7,-96,-2.6
1/23/15 4:00,23-Jan,36304,3571,12830,9.8,27.8,21,0.6
1/23/15 5:00,23-Jan,37938,3368,12830,8.9,26.2,-203,-5.7
1/23/15 6:00,23-Jan,41619,3139,12830,7.5,24.5,-229,-6.8
1/23/15 7:00,23-Jan,45473,2942,12830,6.5,22.9,-197,-6.3
1/23/15 8:00,23-Jan,45110,2784,12830,6.2,21.7,-158,-5.4
1/23/15 9:00,23-Jan,44804,2638,12830,5.9,20.6,-145,-5.2
1/23/15 10:00,23-Jan,44252,2401,12830,5.4,18.7,-237,-9
1/23/15 11:00,23-Jan,43421,2335,12830,5.4,18.2,-66,-2.7
1/23/15 12:00,23-Jan,42613,2532,12830,5.9,19.7,197,8.4
1/23/15 13:00,23-Jan,41761,3288,12830,7.9,25.6,756,29.9
1/23/15 14:00,23-Jan,40843,3732,12830,9.1,29.1,443,13.5
1/23/15 15:00,23-Jan,39903,4396,12830,11,34.3,665,17.8
1/23/15 16:00,23-Jan,39555,4177,12830,10.6,32.6,-219,-5
1/23/15 17:00,23-Jan,40007,4040,12830,10.1,31.5,-137,-3.3
1/23/15 18:00,23-Jan,42236,3421,12830,8.1,26.7,-619,-15.3
1/23/15 19:00,23-Jan,43707,4060,12830,9.3,31.6,640,18.7
1/23/15 20:00,23-Jan,43592,4533,12830,10.4,35.3,473,11.7
1/23/15 21:00,23-Jan,43228,5318,12830,12.3,41.5,785,17.3
1/23/15 22:00,23-Jan,42356,5748,12830,13.6,44.8,429,8.1
1/23/15 23:00,23-Jan,40801,5956,12830,14.6,46.4,208,3.6
1/24/15 0:00,24-Jan,39307,6024,12830,15.3,47,69,1.2
1/24/15 1:00,24-Jan,38744,5965,12830,15.4,46.5,-59,-1
1/24/15 2:00,24-Jan,38261,5542,12830,14.5,43.2,-424,-7.1
1/24/15 3:00,24-Jan,38319,5938,12830,15.5,46.3,397,7.2
1/24/15 4:00,24-Jan,38770,5662,12830,14.6,44.1,-277,-4.7
1/24/15 5:00,24-Jan,39818,5394,12830,13.5,42,-268,-4.7
1/24/15 6:00,24-Jan,41796,4674,12830,11.2,36.4,-720,-13.4
1/24/15 7:00,24-Jan,44037,4638,12830,10.5,36.2,-35,-0.8
1/24/15 8:00,24-Jan,44913,3987,12830,8.9,31.1,-652,-14.1
1/24/15 9:00,24-Jan,44134,2727,12830,6.2,21.3,-1260,-31.6
1/24/15 10:00,24-Jan,42016,1472,12830,3.5,11.5,-1254,-46
1/24/15 11:00,24-Jan,39613,859,12830,2.2,6.7,-613,-41.7
1/24/15 12:00,24-Jan,37029,680,12830,1.8,5.3,-179,-20.9
1/24/15 13:00,24-Jan,34826,905,12830,2.6,7.1,226,33.2
1/24/15 14:00,24-Jan,33118,1626,12830,4.9,12.7,721,79.6
1/24/15 15:00,24-Jan,32002,1855,12830,5.8,14.5,228,14
1/24/15 16:00,24-Jan,31359,1841,12830,5.9,14.4,-13,-0.7
1/24/15 17:00,24-Jan,31516,2013,12830,6.4,15.7,172,9.3
1/24/15 18:00,24-Jan,33774,2516,12830,7.5,19.6,503,25
1/24/15 19:00,24-Jan,35837,3892,12830,10.9,30.3,1376,54.7
1/24/15 20:00,24-Jan,36116,5357,12830,14.8,41.8,1465,37.6
1/24/15 21:00,24-Jan,36154,6440,12830,17.8,50.2,1083,20.2
1/24/15 22:00,24-Jan,35669,7484,12830,21,58.3,1045,16.2
1/24/15 23:00,24-Jan,34478,7375,12830,21.4,57.5,-110,-1.5
1/25/15 0:00,25-Jan,33513,7375,12830,22,57.5,1,0
1/25/15 1:00,25-Jan,32732,7628,12830,23.3,59.5,253,3.4
1/25/15 2:00,25-Jan,32512,7744,12830,23.8,60.4,115,1.5
1/25/15 3:00,25-Jan,32517,7664,12830,23.6,59.7,-80,-1
1/25/15 4:00,25-Jan,32814,7378,12830,22.5,57.5,-286,-3.7
1/25/15 5:00,25-Jan,33788,7173,12830,21.2,55.9,-206,-2.8
1/25/15 6:00,25-Jan,34978,6725,12830,19.2,52.4,-447,-6.2
1/25/15 7:00,25-Jan,36416,6351,12830,17.4,49.5,-375,-5.6
1/25/15 8:00,25-Jan,37453,6921,12830,18.5,53.9,571,9
1/25/15 9:00,25-Jan,37080,5972,12830,16.1,46.5,-949,-13.7
1/25/15 10:00,25-Jan,35649,5130,12830,14.4,40,-842,-14.1
1/25/15 11:00,25-Jan,33959,5162,12830,15.2,40.2,33,0.6
1/25/15 12:00,25-Jan,32705,4279,12830,13.1,33.4,-883,-17.1
1/25/15 13:00,25-Jan,31684,5284,12830,16.7,41.2,1004,23.5
1/25/15 14:00,25-Jan,30806,4587,12830,14.9,35.8,-696,-13.2
1/25/15 15:00,25-Jan,30304,3753,12830,12.4,29.3,-834,-18.2
1/25/15 16:00,25-Jan,30211,2960,12830,9.8,23.1,-793,-21.1
1/25/15 17:00,25-Jan,30727,2233,12830,7.3,17.4,-727,-24.6
1/25/15 18:00,25-Jan,32961,1467,12830,4.4,11.4,-767,-34.3
1/25/15 19:00,25-Jan,35290,1295,12830,3.7,10.1,-172,-11.7
1/25/15 20:00,25-Jan,35738,1494,12830,4.2,11.6,200,15.4
1/25/15 21:00,25-Jan,35225,1615,12830,4.6,12.6,121,8.1
1/25/15 22:00,25-Jan,34026,1482,12830,4.4,11.6,-133,-8.3
1/25/15 23:00,25-Jan,32256,1790,12830,5.5,14,308,20.8
1/26/15 0:00,26-Jan,30630,2091,12830,6.8,16.3,301,16.8
1/26/15 1:00,26-Jan,30141,2562,12830,8.5,20,471,22.5
1/26/15 2:00,26-Jan,30058,3005,12830,10,23.4,444,17.3
1/26/15 3:00,26-Jan,30523,3128,12830,10.2,24.4,123,4.1
1/26/15 4:00,26-Jan,31615,3390,12830,10.7,26.4,262,8.4
1/26/15 5:00,26-Jan,33953,3469,12830,10.2,27,78,2.3
1/26/15 6:00,26-Jan,38489,3615,12830,9.4,28.2,146,4.2
1/26/15 7:00,26-Jan,43066,4064,12830,9.4,31.7,449,12.4
1/26/15 8:00,26-Jan,41830,4335,12830,10.4,33.8,271,6.7
1/26/15 9:00,26-Jan,39869,3873,12830,9.7,30.2,-461,-10.6
1/26/15 10:00,26-Jan,38196,2569,12830,6.7,20,-1304,-33.7
1/26/15 11:00,26-Jan,36388,1492,12830,4.1,11.6,-1077,-41.9
1/26/15 12:00,26-Jan,35212,1307,12830,3.7,10.2,-184,-12.4
1/26/15 13:00,26-Jan,34197,1435,12830,4.2,11.2,128,9.8
1/26/15 14:00,26-Jan,33547,1524,12830,4.5,11.9,89,6.2
1/26/15 15:00,26-Jan,32974,1836,12830,5.6,14.3,312,20.5
1/26/15 16:00,26-Jan,32716,1771,12830,5.4,13.8,-66,-3.6
1/26/15 17:00,26-Jan,32832,1434,12830,4.4,11.2,-337,-19
1/26/15 18:00,26-Jan,34803,1609,12830,4.6,12.5,175,12.2
1/26/15 19:00,26-Jan,36495,2345,12830,6.4,18.3,736,45.8
1/26/15 20:00,26-Jan,36375,2894,12830,8,22.6,549,23.4
1/26/15 21:00,26-Jan,35585,3454,12830,9.7,26.9,561,19.4
1/26/15 22:00,26-Jan,33665,3665,12830,10.9,28.6,211,6.1
1/26/15 23:00,26-Jan,31288,3783,12830,12.1,29.5,118,3.2
1/27/15 0:00,27-Jan,29270,3355,12980,11.5,25.8,-428,-11.3
1/27/15 1:00,27-Jan,28446,3405,12980,12,26.2,50,1.5
1/27/15 2:00,27-Jan,28244,3274,12980,11.6,25.2,-131,-3.8
1/27/15 3:00,27-Jan,28330,3098,12980,10.9,23.9,-176,-5.4
1/27/15 4:00,27-Jan,29069,2689,12980,9.2,20.7,-410,-13.2
1/27/15 5:00,27-Jan,31160,2285,12980,7.3,17.6,-404,-15
1/27/15 6:00,27-Jan,35289,2050,12980,5.8,15.8,-234,-10.3
1/27/15 7:00,27-Jan,39754,1718,12980,4.3,13.2,-332,-16.2
1/27/15 8:00,27-Jan,38497,1321,12980,3.4,10.2,-397,-23.1
1/27/15 9:00,27-Jan,36773,911,12980,2.5,7,-410,-31.1
1/27/15 10:00,27-Jan,35546,280,12980,0.8,2.2,-631,-69.3
1/27/15 11:00,27-Jan,34534,131,12980,0.4,1,-149,-53.1
1/27/15 12:00,27-Jan,33879,171,12980,0.5,1.3,40,30.7
1/27/15 13:00,27-Jan,33692,396,12980,1.2,3.1,225,131.4
1/27/15 14:00,27-Jan,33779,550,12980,1.6,4.2,154,38.8
1/27/15 15:00,27-Jan,33711,546,12980,1.6,4.2,-4,-0.7
1/27/15 16:00,27-Jan,33968,437,12980,1.3,3.4,-109,-19.9
1/27/15 17:00,27-Jan,34054,527,12980,1.5,4.1,90,20.6
1/27/15 18:00,27-Jan,34553,953,12980,2.8,7.3,425,80.6
1/27/15 19:00,27-Jan,36008,1686,12980,4.7,13,733,77
1/27/15 20:00,27-Jan,35505,2675,12980,7.5,20.6,989,58.7
1/27/15 21:00,27-Jan,34468,3420,12980,9.9,26.4,745,27.9
1/27/15 22:00,27-Jan,32598,4066,12980,12.5,31.3,646,18.9
1/27/15 23:00,27-Jan,29750,4692,12980,15.8,36.1,626,15.4
1/28/15 0:00,28-Jan,27923,5254,12980,18.8,40.5,562,12
1/28/15 1:00,28-Jan,26837,5406,12980,20.1,41.6,152,2.9
1/28/15 2:00,28-Jan,26430,5994,12980,22.7,46.2,589,10.9
1/28/15 3:00,28-Jan,26652,6099,12980,22.9,47,105,1.7
1/28/15 4:00,28-Jan,27236,6114,12980,22.5,47.1,15,0.3
1/28/15 5:00,28-Jan,28821,6480,12980,22.5,49.9,366,6
1/28/15 6:00,28-Jan,32917,6515,12980,19.8,50.2,34,0.5
1/28/15 7:00,28-Jan,37245,5873,12980,15.8,45.2,-642,-9.8
1/28/15 8:00,28-Jan,36436,5858,12980,16.1,45.1,-15,-0.2
1/28/15 9:00,28-Jan,35046,5352,12980,15.3,41.2,-507,-8.6
1/28/15 10:00,28-Jan,34420,3729,12980,10.8,28.7,-1622,-30.3
1/28/15 11:00,28-Jan,34031,3823,12980,11.2,29.5,94,2.5
1/28/15 12:00,28-Jan,33611,3535,12980,10.5,27.2,-288,-7.5
1/28/15 13:00,28-Jan,33825,3307,12980,9.8,25.5,-229,-6.5
1/28/15 14:00,28-Jan,33827,3436,12980,10.2,26.5,130,3.9
1/28/15 15:00,28-Jan,33757,3500,12980,10.4,27,64,1.9
1/28/15 16:00,28-Jan,33743,3813,12980,11.3,29.4,313,9
1/28/15 17:00,28-Jan,33911,3515,12980,10.4,27.1,-298,-7.8
1/28/15 18:00,28-Jan,34516,3006,12980,8.7,23.2,-509,-14.5
1/28/15 19:00,28-Jan,35965,3699,12980,10.3,28.5,693,23.1
1/28/15 20:00,28-Jan,35535,4168,12980,11.7,32.1,469,12.7
1/28/15 21:00,28-Jan,34357,5005,12980,14.6,38.6,837,20.1
1/28/15 22:00,28-Jan,32273,5901,12980,18.3,45.5,896,17.9
1/28/15 23:00,28-Jan,29533,5591,12980,18.9,43.1,-310,-5.3
1/29/15 0:00,29-Jan,27509,5479,12980,19.9,42.2,-112,-2
1/29/15 1:00,29-Jan,26214,4751,12980,18.1,36.6,-728,-13.3
1/29/15 2:00,29-Jan,25586,3769,12980,14.7,29,-982,-20.7
1/29/15 3:00,29-Jan,25529,3409,12980,13.4,26.3,-360,-9.6
1/29/15 4:00,29-Jan,25910,3200,12980,12.4,24.7,-209,-6.1
1/29/15 5:00,29-Jan,27289,3775,12980,13.8,29.1,575,18
1/29/15 6:00,29-Jan,30710,5643,12980,18.4,43.5,1868,49.5
1/29/15 7:00,29-Jan,34795,6486,12980,18.6,50,843,14.9
1/29/15 8:00,29-Jan,33953,7191,12980,21.2,55.4,705,10.9
1/29/15 9:00,29-Jan,33739,6827,12980,20.2,52.6,-365,-5.1
1/29/15 10:00,29-Jan,33858,8126,12980,24,62.6,1299,19
1/29/15 11:00,29-Jan,33902,8453,12980,24.9,65.1,328,4
1/29/15 12:00,29-Jan,33717,8137,12980,24.1,62.7,-317,-3.7
1/29/15 13:00,29-Jan,33850,7941,12980,23.5,61.2,-196,-2.4
1/29/15 14:00,29-Jan,33804,8038,12980,23.8,61.9,97,1.2
1/29/15 15:00,29-Jan,33859,8077,12980,23.9,62.2,39,0.5
1/29/15 16:00,29-Jan,34000,8096,12980,23.8,62.4,19,0.2
1/29/15 17:00,29-Jan,33968,8008,12980,23.6,61.7,-88,-1.1
1/29/15 18:00,29-Jan,35085,7137,12980,20.3,55,-871,-10.9
1/29/15 19:00,29-Jan,36368,6140,12980,16.9,47.3,-997,-14
1/29/15 20:00,29-Jan,36043,5415,12980,15,41.7,-725,-11.8
1/29/15 21:00,29-Jan,35180,5173,12980,14.7,39.9,-241,-4.5
1/29/15 22:00,29-Jan,33171,5298,12980,16,40.8,125,2.4
1/29/15 23:00,29-Jan,30717,4616,12980,15,35.6,-682,-12.9
1/30/15 0:00,30-Jan,28614,4006,13393,14,29.9,-610,-13.2
1/30/15 1:00,30-Jan,27687,3339,13393,12.1,24.9,-666,-16.6
1/30/15 2:00,30-Jan,27151,2716,13393,10,20.3,-623,-18.7
1/30/15 3:00,30-Jan,27177,2568,13393,9.4,19.2,-148,-5.5
1/30/15 4:00,30-Jan,27708,2415,13393,8.7,18,-153,-6
1/30/15 5:00,30-Jan,29189,2132,13393,7.3,15.9,-283,-11.7
1/30/15 6:00,30-Jan,33082,2324,13393,7,17.4,192,9
1/30/15 7:00,30-Jan,37589,2515,13393,6.7,18.8,191,8.2
1/30/15 8:00,30-Jan,37186,2328,13393,6.3,17.4,-187,-7.4
